0 qid:1 1:1.0 2:1.0 3:1.0 4:1.0 5:10.1278 6:1.0
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.0 2:0.22500002 3:0.0 4:0.0 5:4.00032 6:0.22500002
0 qid:1 1:0.25 2:0.2093023 3:0.0 4:1.0 5:4.00032 6:0.2093023
0 qid:1 1:0.6666667 2:0.5294118 3:0.0 4:1.0 5:4.00032 6:0.5294118
0 qid:1 1:0.5 2:0.3333333 3:0.0 4:1.0 5:4.00032 6:0.3333333
0 qid:1 1:0.6666667 2:0.45 3:0.0 4:1.0 5:4.00032 6:0.45
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.6666667 2:0.5625 3:0.0 4:1.0 5:4.00032 6:0.5625
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.2857143 2:0.25714284 3:0.0 4:1.0 5:4.00032 6:0.25714284
0 qid:1 1:0.2857143 2:0.25714284 3:0.0 4:1.0 5:4.00032 6:0.25714284
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.2857143 2:0.25714284 3:0.0 4:1.0 5:4.00032 6:0.25714284
0 qid:1 1:0.2857143 2:0.25714284 3:0.0 4:1.0 5:4.00032 6:0.25714284
0 qid:1 1:0.2857143 2:0.25714284 3:0.0 4:1.0 5:4.00032 6:0.25714284
0 qid:1 1:0.2857143 2:0.25714284 3:0.0 4:1.0 5:4.00032 6:0.25714284
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.33333334 2:0.31034482 3:0.0 4:1.0 5:4.00032 6:0.31034482
0 qid:1 1:0.2857143 2:0.28125 3:0.0 4:1.0 5:4.00032 6:0.28125
0 qid:1 1:0.2857143 2:0.28125 3:0.0 4:1.0 5:4.00032 6:0.28125
0 qid:1 1:0.6666667 2:0.6 3:0.0 4:1.0 5:4.00032 6:0.6
0 qid:1 1:0.5 2:0.40909094 3:0.0 4:1.0 5:4.00032 6:0.40909094
0 qid:1 1:0.5 2:0.39130437 3:0.0 4:1.0 5:4.00032 6:0.39130437
0 qid:1 1:0.0 2:0.34615386 3:0.0 4:0.0 5:4.00032 6:0.34615386
0 qid:1 1:0.0 2:0.5 3:0.0 4:0.0 5:4.00032 6:0.5
0 qid:1 1:0.0 2:0.39130437 3:0.0 4:0.0 5:4.00032 6:0.39130437
0 qid:1 1:0.0 2:0.5294118 3:0.0 4:0.0 5:4.00032 6:0.5294118
0 qid:1 1:0.0 2:0.36 3:0.0 4:0.0 5:4.00032 6:0.36
0 qid:1 1:0.0 2:0.5625 3:0.0 4:0.0 5:4.00032 6:0.5625
0 qid:1 1:0.0 2:0.375 3:0.0 4:0.0 5:4.00032 6:0.375
0 qid:1 1:0.0 2:0.5294118 3:0.0 4:0.0 5:4.00032 6:0.5294118
0 qid:1 1:0.0 2:0.36 3:0.0 4:0.0 5:4.00032 6:0.36
0 qid:1 1:0.0 2:0.34615386 3:0.0 4:0.0 5:4.00032 6:0.34615386
0 qid:1 1:0.6666667 2:0.45 3:0.0 4:1.0 5:4.00032 6:0.45
0 qid:1 1:0.0 2:0.2647059 3:0.0 4:0.0 5:4.00032 6:0.2647059
0 qid:1 1:0.5 2:0.5625 3:0.0 4:1.0 5:4.00032 6:0.5625
0 qid:1 1:0.0 2:0.31034482 3:0.0 4:0.0 5:4.00032 6:0.31034482
0 qid:1 1:0.2857143 2:0.28125 3:0.0 4:1.0 5:4.00032 6:0.28125
0 qid:1 1:0.2857143 2:0.28125 3:0.0 4:1.0 5:4.00032 6:0.28125
0 qid:1 1:0.0 2:0.27272725 3:0.0 4:0.0 5:4.00032 6:0.27272725
0 qid:1 1:0.5 2:0.34615386 3:0.0 4:1.0 5:4.00032 6:0.34615386
0 qid:1 1:0.5 2:0.34615386 3:0.0 4:1.0 5:4.00032 6:0.34615386
0 qid:1 1:0.5 2:0.40909094 3:0.0 4:1.0 5:4.00032 6:0.40909094
0 qid:1 1:0.2857143 2:0.19999999 3:0.0 4:1.0 5:4.00032 6:0.19999999
0 qid:1 1:0.4 2:0.2903226 3:0.0 4:1.0 5:4.00032 6:0.2903226
0 qid:1 1:0.2857143 2:0.22500002 3:0.0 4:1.0 5:4.00032 6:0.22500002
0 qid:1 1:0.5 2:0.3333333 3:0.0 4:1.0 5:4.00032 6:0.3333333
0 qid:1 1:0.2857143 2:0.23076922 3:0.0 4:1.0 5:4.00032 6:0.23076922
0 qid:1 1:0.33333334 2:0.23076922 3:0.0 4:1.0 5:4.00032 6:0.23076922
0 qid:1 1:0.4 2:0.27272725 3:0.0 4:1.0 5:4.00032 6:0.27272725
0 qid:1 1:0.0 2:0.3 3:0.0 4:0.0 5:5.88129E-14 6:0.3
0 qid:1 1:0.0 2:0.31034482 3:0.0 4:0.0 5:5.88129E-14 6:0.31034482
0 qid:1 1:0.25 2:0.14754099 3:0.0 4:1.0 5:5.88129E-14 6:0.14754099
0 qid:1 1:0.5 2:0.27272725 3:0.0 4:1.0 5:5.88129E-14 6:0.27272725
